,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week
10329,Private,309033.0,11.0,Married-civ-spouse,Prof-specialty,Wife,,15024.0,0.0,
10330,Private,253006.0,10.0,Married-civ-spouse,Prof-specialty,Husband,,7688.0,0.0,
10331,State-gov,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
10332,Private,216116.0,9.0,Separated,Adm-clerical,Unmarried,,0.0,0.0,
10333,,145964.0,10.0,Never-married,,Not-in-family,,0.0,0.0,
10334,Local-gov,,13.0,,Sales,Husband,Male,0.0,0.0,40.0
10335,State-gov,272471.0,10.0,Widowed,Transport-moving,Unmarried,,0.0,0.0,
10336,Federal-gov,81232.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10337,Federal-gov,,7.0,,Tech-support,Not-in-family,Male,0.0,1340.0,40.0
10338,Self-emp-inc,,9.0,,Sales,Husband,Male,0.0,0.0,40.0
10339,,,10.0,,,Wife,Female,0.0,0.0,40.0
10340,Private,,9.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,40.0
10341,Private,,3.0,,Other-service,Unmarried,Female,0.0,0.0,30.0
10342,Local-gov,185846.0,14.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,1977.0,
10343,Private,,10.0,,Tech-support,Not-in-family,Female,0.0,0.0,36.0
10344,Private,,9.0,,Handlers-cleaners,Not-in-family,Male,0.0,0.0,40.0
10345,Private,279029.0,13.0,Never-married,Craft-repair,Not-in-family,,0.0,0.0,
10346,Private,,12.0,,Craft-repair,Husband,Male,0.0,0.0,50.0
10347,Self-emp-not-inc,,11.0,,Farming-fishing,Husband,Male,0.0,2377.0,65.0
10348,Private,,13.0,,Other-service,Unmarried,Female,0.0,0.0,35.0
10349,Self-emp-inc,,13.0,,Sales,Husband,Male,0.0,0.0,60.0
10350,Self-emp-not-inc,,9.0,,Sales,Husband,Male,0.0,0.0,20.0
10351,Private,183965.0,9.0,Never-married,Craft-repair,Not-in-family,,0.0,0.0,
10352,Private,,13.0,,Sales,Own-child,Female,0.0,0.0,40.0
10353,Private,72593.0,9.0,Never-married,Other-service,Own-child,,0.0,0.0,
10354,Private,,6.0,,Farming-fishing,Not-in-family,Male,0.0,0.0,40.0
10355,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10356,Private,,11.0,,Adm-clerical,Unmarried,Female,0.0,0.0,30.0
10357,Private,,11.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10358,State-gov,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
10359,Private,102476.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
10360,Private,111895.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,1887.0,
10361,Private,,10.0,,Sales,Not-in-family,Male,0.0,0.0,45.0
10362,Private,290763.0,13.0,Separated,Prof-specialty,Not-in-family,,0.0,0.0,
10363,Private,124090.0,6.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
10364,Self-emp-not-inc,31143.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
10365,Private,,13.0,,Sales,Own-child,Female,0.0,0.0,40.0
10366,Private,177147.0,10.0,Never-married,Handlers-cleaners,Not-in-family,,0.0,0.0,
10367,Local-gov,,9.0,,Protective-serv,Husband,Male,0.0,0.0,40.0
10368,State-gov,469907.0,12.0,Married-civ-spouse,Protective-serv,Husband,,0.0,1740.0,
10369,Private,323773.0,7.0,Married-civ-spouse,Priv-house-serv,Other-relative,,0.0,0.0,
10370,Private,183612.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
10371,Private,,9.0,,Machine-op-inspct,Not-in-family,Male,0.0,0.0,40.0
10372,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10373,State-gov,,16.0,,Exec-managerial,Own-child,Male,2354.0,0.0,45.0
10374,Private,75726.0,9.0,Divorced,Exec-managerial,Not-in-family,,0.0,1092.0,
10375,Private,183892.0,9.0,Divorced,Transport-moving,Not-in-family,,8614.0,0.0,
10376,Private,,13.0,,Sales,Wife,Female,0.0,0.0,8.0
10377,,94559.0,13.0,Married-civ-spouse,,Wife,,7688.0,0.0,
10378,Private,615367.0,13.0,Never-married,Sales,Not-in-family,,0.0,0.0,
10379,Local-gov,,9.0,,Adm-clerical,Unmarried,Female,0.0,0.0,25.0
10380,Local-gov,,12.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,40.0
10381,Private,323069.0,13.0,Never-married,Sales,Not-in-family,,0.0,0.0,
10382,,350603.0,6.0,Never-married,,Own-child,,0.0,0.0,
10383,Private,218311.0,9.0,Divorced,Sales,Not-in-family,,0.0,0.0,
10384,Private,,7.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10385,Private,197860.0,9.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
10386,Private,186221.0,7.0,Divorced,Sales,Unmarried,,0.0,0.0,
10387,State-gov,,4.0,,Transport-moving,Husband,Male,0.0,0.0,35.0
10388,Private,,13.0,,Tech-support,Unmarried,Male,7430.0,0.0,40.0
10389,Private,,9.0,,Handlers-cleaners,Other-relative,Male,0.0,0.0,48.0
10390,Private,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0
10391,Private,120131.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,3103.0,0.0,
10392,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
10393,Private,169324.0,5.0,Divorced,Other-service,Unmarried,,0.0,0.0,
10394,Private,,6.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0
10395,Private,,10.0,,Adm-clerical,Unmarried,Female,0.0,0.0,57.0
10396,Local-gov,,10.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,12.0
10397,Self-emp-not-inc,,9.0,,Sales,Not-in-family,Male,0.0,0.0,50.0
10398,State-gov,,16.0,,Prof-specialty,Husband,Male,7298.0,0.0,40.0
10399,Private,172714.0,11.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10400,,,9.0,,,Own-child,Female,0.0,1602.0,30.0
10401,Private,,3.0,,Machine-op-inspct,Husband,Male,0.0,0.0,32.0
10402,Federal-gov,,13.0,,Adm-clerical,Not-in-family,Male,0.0,1741.0,40.0
10403,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10404,Private,254293.0,10.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
10405,Private,,13.0,,Other-service,Wife,Female,0.0,0.0,40.0
10406,Private,,7.0,,Sales,Own-child,Female,0.0,0.0,10.0
10407,Private,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,45.0
10408,Federal-gov,,13.0,,Handlers-cleaners,Husband,Male,0.0,0.0,53.0
10409,,89870.0,6.0,Never-married,,Own-child,,0.0,0.0,
10410,Private,,2.0,,Other-service,Other-relative,Female,0.0,0.0,25.0
10411,Self-emp-not-inc,,4.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
10412,Local-gov,95256.0,13.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
10413,Local-gov,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0
10414,Self-emp-inc,,16.0,,Prof-specialty,Husband,Male,0.0,0.0,60.0
10415,Local-gov,,13.0,,Adm-clerical,Not-in-family,Male,0.0,0.0,32.0
10416,Private,,13.0,,Machine-op-inspct,Own-child,Female,0.0,0.0,40.0
10417,Self-emp-not-inc,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10418,Private,126060.0,11.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
10419,Self-emp-inc,84231.0,14.0,Married-civ-spouse,Sales,Husband,,0.0,1977.0,
10420,Private,188330.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
10421,Private,269722.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
10422,Self-emp-not-inc,29019.0,9.0,Married-civ-spouse,Other-service,Wife,,0.0,0.0,
10423,Private,,8.0,,Craft-repair,Unmarried,Male,0.0,0.0,40.0
10424,Private,,9.0,,Sales,Own-child,Male,0.0,0.0,15.0
10425,Local-gov,,2.0,,Handlers-cleaners,Unmarried,Male,0.0,0.0,40.0
10426,Federal-gov,263690.0,14.0,Married-civ-spouse,Other-service,Husband,,3137.0,0.0,
10427,Private,268451.0,10.0,Divorced,Exec-managerial,Unmarried,,0.0,0.0,
10428,State-gov,281074.0,9.0,Divorced,Exec-managerial,Not-in-family,,0.0,1092.0,
10429,Private,,9.0,,Machine-op-inspct,Own-child,Male,0.0,0.0,40.0
10430,Local-gov,,9.0,,Handlers-cleaners,Not-in-family,Female,0.0,0.0,30.0
10431,Self-emp-inc,298449.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,2415.0,
10432,Private,,10.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
10433,Self-emp-inc,209547.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10434,,259323.0,15.0,Divorced,,Not-in-family,,0.0,0.0,
10435,Private,,13.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,50.0
10436,Federal-gov,235891.0,12.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
10437,Private,,10.0,,Farming-fishing,Husband,Male,0.0,0.0,40.0
10438,Private,177648.0,9.0,Never-married,Sales,Own-child,,0.0,0.0,
10439,Private,215479.0,10.0,Never-married,Transport-moving,Not-in-family,,0.0,0.0,
10440,Private,,9.0,,Sales,Own-child,Male,0.0,0.0,64.0
10441,Local-gov,289653.0,13.0,Married-civ-spouse,Protective-serv,Husband,,0.0,1628.0,
10442,Self-emp-inc,214690.0,10.0,Separated,Adm-clerical,Not-in-family,,0.0,0.0,
10443,Private,188243.0,13.0,Divorced,Exec-managerial,Not-in-family,,0.0,0.0,
10444,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10445,Private,,7.0,,Machine-op-inspct,Not-in-family,Female,0.0,0.0,40.0
10446,Private,156732.0,,Never-married,Other-service,Other-relative,,0.0,0.0,
10447,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,60.0
10448,Self-emp-not-inc,201263.0,13.0,Married-civ-spouse,Sales,Husband,,15024.0,0.0,
10449,Private,159549.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,1902.0,
10450,Private,191921.0,10.0,Never-married,Transport-moving,Own-child,,0.0,0.0,
10451,Private,,13.0,,Tech-support,Wife,Female,4508.0,0.0,12.0
10452,Private,,9.0,,Adm-clerical,Unmarried,Female,0.0,0.0,40.0
10453,Local-gov,101517.0,10.0,Divorced,Adm-clerical,Unmarried,,0.0,0.0,
10454,Private,,11.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10455,Private,115631.0,10.0,Never-married,Adm-clerical,Not-in-family,,4101.0,0.0,
10456,Local-gov,,13.0,,Prof-specialty,Own-child,Female,0.0,0.0,42.0
10457,Private,105127.0,9.0,Divorced,Adm-clerical,Not-in-family,,0.0,0.0,
10458,Private,268147.0,5.0,Never-married,Sales,Unmarried,,0.0,0.0,
10459,Private,296158.0,9.0,Never-married,Other-service,Own-child,,0.0,0.0,
10460,Private,231413.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10461,Private,,3.0,,Farming-fishing,Other-relative,Male,0.0,0.0,60.0
10462,Private,217467.0,9.0,Never-married,Machine-op-inspct,Other-relative,,0.0,0.0,
10463,,41035.0,9.0,Never-married,,Own-child,,0.0,0.0,
10464,Self-emp-not-inc,199083.0,14.0,Divorced,Transport-moving,Not-in-family,,0.0,2258.0,
10465,State-gov,,10.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
10466,Private,118693.0,,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
10467,Private,,10.0,,Machine-op-inspct,Own-child,Male,0.0,0.0,32.0
10468,State-gov,106900.0,14.0,Married-civ-spouse,Prof-specialty,Husband,,7298.0,0.0,
10469,Private,206051.0,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
10470,Private,,9.0,,Sales,Husband,Male,0.0,0.0,45.0
10471,Self-emp-inc,200825.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
10472,Private,,4.0,,Machine-op-inspct,Unmarried,Female,0.0,0.0,40.0
10473,Private,288907.0,9.0,Divorced,Craft-repair,Not-in-family,,4787.0,0.0,
10474,Private,132750.0,9.0,Divorced,Other-service,Unmarried,,0.0,0.0,
10475,Self-emp-not-inc,,9.0,,Craft-repair,Husband,Male,0.0,0.0,35.0
10476,Private,20956.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10477,Local-gov,112680.0,9.0,Divorced,Other-service,Unmarried,,0.0,0.0,
10478,Private,,13.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,38.0
10479,Private,143851.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
10480,Local-gov,,9.0,,Protective-serv,Husband,Male,0.0,0.0,56.0
10481,Federal-gov,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
10482,Private,111499.0,13.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
10483,Private,377401.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,1902.0,
10484,Private,307468.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10485,Private,283757.0,10.0,Never-married,Sales,Own-child,,0.0,0.0,
10486,Private,215857.0,9.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,
10487,Private,162312.0,10.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
10488,Self-emp-not-inc,,13.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,50.0
10489,Private,,13.0,,Sales,Not-in-family,Male,0.0,0.0,40.0
10490,Self-emp-not-inc,34161.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10491,Private,213842.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10492,Local-gov,,14.0,,Prof-specialty,Unmarried,Female,0.0,0.0,60.0
10493,State-gov,,10.0,,Exec-managerial,Unmarried,Female,0.0,0.0,30.0
10494,Private,409172.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10495,Private,185145.0,10.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
10496,Private,,14.0,,Prof-specialty,Not-in-family,Male,10520.0,0.0,32.0
10497,Private,156843.0,14.0,Never-married,Prof-specialty,Not-in-family,,0.0,1564.0,
10498,Private,,15.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
10499,Private,,9.0,,Machine-op-inspct,Own-child,Male,0.0,0.0,40.0
10500,,171637.0,9.0,Married-civ-spouse,,Own-child,,0.0,0.0,
10501,Private,,12.0,,Other-service,Other-relative,Male,0.0,0.0,42.0
10502,Private,150154.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10503,Self-emp-not-inc,,9.0,,Craft-repair,Unmarried,Male,0.0,0.0,60.0
10504,Private,,10.0,,Sales,Husband,Male,0.0,0.0,48.0
10505,Self-emp-not-inc,,13.0,,Farming-fishing,Husband,Male,0.0,0.0,30.0
10506,Private,,9.0,,Other-service,Own-child,Male,0.0,0.0,35.0
10507,Private,186144.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10508,Private,123361.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10509,Private,,5.0,,Other-service,Unmarried,Female,0.0,0.0,20.0
10510,State-gov,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,60.0
10511,Private,,10.0,,Exec-managerial,Unmarried,Male,0.0,0.0,50.0
10512,,43587.0,9.0,Married-spouse-absent,,Not-in-family,,0.0,0.0,
10513,Private,40299.0,7.0,Never-married,Sales,Own-child,,0.0,0.0,
10514,Private,42900.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
10515,Private,271828.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10516,Self-emp-not-inc,300681.0,6.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
10517,Private,,14.0,,Prof-specialty,Husband,Male,0.0,0.0,38.0
10518,Private,349910.0,9.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
10519,Private,324231.0,9.0,Widowed,Machine-op-inspct,Unmarried,,0.0,0.0,
10520,Private,283945.0,6.0,Never-married,Handlers-cleaners,Other-relative,,0.0,1602.0,
10521,Private,58751.0,9.0,Married-civ-spouse,Handlers-cleaners,Other-relative,,0.0,0.0,
10522,Self-emp-inc,55139.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
10523,Private,186078.0,14.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
10524,Private,187025.0,9.0,Divorced,Adm-clerical,Not-in-family,,0.0,0.0,
10525,Private,352139.0,10.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
10526,Private,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,65.0
10527,Self-emp-inc,,4.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0
10528,State-gov,,12.0,,Other-service,Unmarried,Female,0.0,0.0,30.0
10529,Private,113823.0,13.0,Divorced,Other-service,Not-in-family,,0.0,0.0,
10530,Private,162604.0,9.0,Never-married,Machine-op-inspct,Other-relative,,0.0,0.0,
10531,Private,219441.0,6.0,Never-married,Sales,Unmarried,,0.0,0.0,
10532,Private,,11.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
10533,Local-gov,,9.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,40.0
10534,Private,214617.0,10.0,Never-married,Sales,Own-child,,0.0,0.0,
10535,State-gov,128260.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10536,Local-gov,,9.0,,Other-service,Unmarried,Male,0.0,0.0,40.0
10537,Private,,7.0,,Farming-fishing,Husband,Male,0.0,0.0,40.0
10538,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
10539,Private,211759.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
10540,,,7.0,,,Own-child,Male,0.0,0.0,27.0
10541,Private,380357.0,,Divorced,Exec-managerial,Not-in-family,,0.0,0.0,
10542,,,13.0,,,Husband,Male,0.0,0.0,30.0
10543,Private,232766.0,9.0,Divorced,Other-service,Unmarried,,0.0,0.0,
10544,Private,,9.0,,Transport-moving,Not-in-family,Male,0.0,0.0,40.0
10545,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,45.0
10546,Private,348960.0,9.0,Divorced,Craft-repair,Not-in-family,,0.0,0.0,
10547,Private,243786.0,13.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
10548,Private,,10.0,,Other-service,Husband,Male,0.0,0.0,47.0
10549,Private,,9.0,,Sales,Not-in-family,Female,8614.0,0.0,50.0
10550,Private,,7.0,,Craft-repair,Other-relative,Male,0.0,0.0,40.0
10551,Private,208967.0,7.0,Never-married,Sales,Own-child,,0.0,0.0,
10552,Private,188331.0,7.0,Separated,Sales,Unmarried,,0.0,0.0,
10553,Private,155913.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10554,Self-emp-not-inc,,15.0,,Prof-specialty,Unmarried,Male,0.0,0.0,48.0
10555,Private,159080.0,9.0,Married-civ-spouse,Adm-clerical,Own-child,,0.0,0.0,
10556,Private,,10.0,,Transport-moving,Own-child,Male,0.0,0.0,40.0
10557,Private,143604.0,9.0,Divorced,Other-service,Not-in-family,,0.0,0.0,
10558,Private,76491.0,14.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
10559,State-gov,271328.0,,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
10560,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,50.0
10561,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,50.0
10562,Private,193130.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,1887.0,
10563,,,10.0,,,Own-child,Male,0.0,0.0,36.0
10564,Private,,6.0,,Protective-serv,Husband,Male,0.0,0.0,40.0
10565,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,50.0
10566,Private,139193.0,9.0,Divorced,Machine-op-inspct,Not-in-family,,0.0,1980.0,
10567,State-gov,121586.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10568,Local-gov,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
10569,Self-emp-not-inc,,9.0,,Farming-fishing,Husband,Male,2829.0,0.0,65.0
10570,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
10571,Private,,11.0,,Tech-support,Not-in-family,Female,0.0,0.0,40.0
10572,Private,126132.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,15024.0,0.0,
10573,Private,174426.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,1977.0,
10574,Self-emp-not-inc,201930.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10575,Local-gov,,9.0,,Protective-serv,Husband,Male,0.0,0.0,40.0
10576,Private,216639.0,13.0,Never-married,Tech-support,Not-in-family,,0.0,0.0,
10577,Private,183772.0,12.0,Never-married,Adm-clerical,Other-relative,,0.0,0.0,
10578,Private,,10.0,,Other-service,Own-child,Female,0.0,0.0,15.0
10579,Private,,7.0,,Sales,Husband,Male,0.0,0.0,65.0
10580,,137390.0,9.0,Married-civ-spouse,,Husband,,0.0,0.0,
10581,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,42.0
10582,Private,252752.0,13.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
10583,Private,,10.0,,Exec-managerial,Own-child,Female,0.0,0.0,20.0
10584,Private,102771.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,1887.0,
10585,Self-emp-not-inc,,10.0,,Sales,Unmarried,Male,0.0,1816.0,2.0
10586,Private,,13.0,,Exec-managerial,Husband,Male,0.0,1977.0,60.0
10587,State-gov,186451.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,1902.0,
10588,Private,,10.0,,Adm-clerical,Unmarried,Female,0.0,0.0,38.0
10589,,,5.0,,,Own-child,Male,0.0,0.0,5.0
10590,Self-emp-inc,349910.0,12.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10591,Private,,13.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10592,Private,227968.0,13.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
10593,Local-gov,,14.0,,Exec-managerial,Husband,Male,0.0,0.0,55.0
10594,Federal-gov,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,53.0
10595,Private,332355.0,10.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
10596,Self-emp-not-inc,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,21.0
10597,Private,,7.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,15.0
10598,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10599,Federal-gov,,10.0,,Adm-clerical,Husband,Male,0.0,0.0,45.0
10600,Private,,10.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
10601,Private,,7.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10602,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
10603,Private,131916.0,,Married-civ-spouse,Machine-op-inspct,Wife,,0.0,0.0,
10604,State-gov,,14.0,,Prof-specialty,Husband,Male,0.0,0.0,50.0
10605,State-gov,,16.0,,Prof-specialty,Not-in-family,Male,2885.0,0.0,40.0
10606,Private,,6.0,,Other-service,Unmarried,Female,0.0,0.0,40.0
10607,State-gov,,14.0,,Prof-specialty,Wife,Female,0.0,0.0,16.0
10608,Private,119170.0,10.0,Separated,Tech-support,Unmarried,,0.0,0.0,
10609,Private,,9.0,,Other-service,Own-child,Male,0.0,0.0,12.0
10610,State-gov,48121.0,10.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
10611,,192321.0,10.0,Never-married,,Own-child,,0.0,0.0,
10612,Private,,4.0,,Transport-moving,Husband,Male,0.0,0.0,44.0
10613,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
10614,Self-emp-inc,,9.0,,Sales,Husband,Male,0.0,0.0,45.0
10615,Private,,13.0,,Prof-specialty,Husband,Male,0.0,1902.0,40.0
10616,Private,,5.0,,Exec-managerial,Husband,Male,0.0,0.0,18.0
10617,State-gov,295826.0,14.0,Divorced,Prof-specialty,Unmarried,,0.0,1876.0,
10618,Self-emp-not-inc,21101.0,9.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
10619,Local-gov,250770.0,9.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
10620,Self-emp-not-inc,107597.0,9.0,Divorced,Exec-managerial,Unmarried,,14084.0,0.0,
10621,Private,,10.0,,Craft-repair,Husband,Male,0.0,1887.0,40.0
10622,Self-emp-inc,102308.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,2415.0,
10623,Private,,9.0,,Exec-managerial,Unmarried,Female,0.0,0.0,40.0
10624,Private,94429.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10625,Private,,9.0,,Handlers-cleaners,Wife,Female,3137.0,0.0,30.0
10626,,137876.0,10.0,Never-married,,Own-child,,0.0,0.0,
10627,Private,190531.0,13.0,Divorced,Prof-specialty,Unmarried,,0.0,0.0,
10628,State-gov,,14.0,,Prof-specialty,Own-child,Female,0.0,0.0,40.0
10629,Private,250782.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10630,Private,74883.0,13.0,Never-married,Tech-support,Not-in-family,,0.0,0.0,
10631,Private,320294.0,10.0,Never-married,Sales,Not-in-family,,0.0,0.0,
10632,Private,102258.0,10.0,Divorced,Protective-serv,Not-in-family,,0.0,0.0,
10633,Private,60374.0,9.0,Married-civ-spouse,Other-service,Own-child,,0.0,0.0,
10634,Private,198183.0,9.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
10635,Private,113129.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
10636,Private,,9.0,,Sales,Own-child,Female,0.0,0.0,40.0
10637,Self-emp-not-inc,22743.0,9.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,1740.0,
10638,Private,,9.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0
10639,Private,191754.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
10640,Local-gov,,10.0,,Protective-serv,Husband,Male,15024.0,0.0,40.0
10641,Private,67218.0,4.0,Married-civ-spouse,Sales,Other-relative,,0.0,0.0,
10642,Private,,13.0,,Sales,Not-in-family,Male,0.0,0.0,50.0
10643,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
10644,Self-emp-inc,213140.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
